country_iso3,sector,gdp_share,employment_share,trade_share,confidence,presence_status,evidence_source,note,year_used
BGR,capital_markets,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BGR,oil,0.007908,,0.029520,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=2,165 USD m",2022
BGR,gas,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BGR,utilities,0.089358,,0.050906,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=12,752 USD m",2022
BGR,aviation,0.001410,,0.006669,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=617 USD m,2022
BGR,ports,0.012316,,0.017229,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=3,907 USD m",2022
BGR,telecommunications,0.074974,,0.033245,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=10,910 USD m",2022
BGR,agriculture,0.041773,,0.063072,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=8,378 USD m",2022
BGR,tourism,0.025555,,0.018765,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=3,899 USD m",2022
BGR,government,0.102530,,0.005465,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=10,769 USD m",2022
BLR,semiconductors,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BLR,automotive,0.018131,,0.021352,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=3,009 USD m",2022
BLR,electronics,0.014373,,0.043269,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=2,890 USD m",2022
BLR,aerospace,0.001954,,0.005381,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=316 USD m,2022
BLR,shipping,0.038303,,0.040103,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=5,152 USD m",2022
BLR,energy,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BLR,consumer_goods,0.311883,,0.456140,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 11 OECD ISIC sectors; gross_output=50,591 USD m",2022
BLR,banking,0.038789,,0.010222,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=4,076 USD m",2022
BLR,insurance,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BLR,capital_markets,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BLR,oil,0.032735,,0.138381,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=8,866 USD m",2022
BLR,gas,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BLR,utilities,0.035608,,0.021882,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=6,157 USD m",2022
BLR,aviation,0.006921,,0.039122,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=2,159 USD m",2022
BLR,ports,0.009095,,0.007916,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=946 USD m,2022
BLR,telecommunications,0.032934,,0.033452,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=3,755 USD m",2022
BLR,agriculture,0.096674,,0.032988,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=12,697 USD m",2022
BLR,tourism,0.025013,,0.005352,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=2,960 USD m",2022
BLR,government,0.085997,,0.005726,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=7,127 USD m",2022
BRA,semiconductors,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BRA,automotive,0.006993,,0.036365,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=80,447 USD m",2022
BRA,electronics,0.005963,,0.024125,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=58,976 USD m",2022
BRA,aerospace,0.001187,,0.010967,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=8,958 USD m",2022
BRA,shipping,0.023890,,0.023416,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=111,786 USD m",2022
BRA,energy,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BRA,consumer_goods,0.241432,,0.363112,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 11 OECD ISIC sectors; gross_output=1,122,107 USD m",2022
BRA,banking,0.060127,,0.013345,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=168,375 USD m",2022
BRA,insurance,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BRA,capital_markets,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BRA,oil,0.040739,,0.121812,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=243,421 USD m",2022
BRA,gas,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BRA,utilities,0.026105,,0.011999,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=115,494 USD m",2022
BRA,aviation,0.000370,,0.005919,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=7,440 USD m",2022
BRA,ports,0.012385,,0.012969,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=38,662 USD m",2022
BRA,telecommunications,0.031893,,0.020197,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=105,810 USD m",2022
BRA,agriculture,0.073150,,0.122992,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=231,266 USD m",2022
BRA,tourism,0.016533,,0.005167,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=65,811 USD m",2022
BRA,government,0.139974,,0.019169,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=316,633 USD m",2022
BRN,semiconductors,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BRN,automotive,0.000000,,0.000000,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=0 USD m,2022
BRN,electronics,0.000706,,0.000834,5,DATA_PRESENT,OECD_ICIO,Aggregated from 2 OECD ISIC sectors; gross_output=37 USD m,2022
BRN,aerospace,0.000492,,0.000621,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=25 USD m,2022
BRN,shipping,0.015145,,0.003086,5,DATA_PRESENT,OECD_ICIO,Aggregated from 2 OECD ISIC sectors; gross_output=420 USD m,2022
BRN,energy,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BRN,consumer_goods,0.050859,,0.028828,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 11 OECD ISIC sectors; gross_output=1,573 USD m",2022
BRN,banking,0.051041,,0.005646,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=1,436 USD m",2022
BRN,insurance,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BRN,capital_markets,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BRN,oil,0.455050,,0.899471,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=20,814 USD m",2022
BRN,gas,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
BRN,utilities,0.009368,,0.001252,5,DATA_PRESENT,OECD_ICIO,Aggregated from 2 OECD ISIC sectors; gross_output=298 USD m,2022
BRN,aviation,0.001447,,0.002460,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=93 USD m,2022
BRN,ports,0.004956,,0.003196,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=132 USD m,2022
BRN,telecommunications,0.016644,,0.005103,5,DATA_PRESENT,OECD_ICIO,Aggregated from 3 OECD ISIC sectors; gross_output=600 USD m,2022
BRN,agriculture,0.008584,,0.002344,5,DATA_PRESENT,OECD_ICIO,Aggregated from 3 OECD ISIC sectors; gross_output=282 USD m,2022
BRN,tourism,0.009118,,0.003155,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=284 USD m,2022
BRN,government,0.107735,,0.011406,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=3,075 USD m",2022
CAN,semiconductors,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CAN,automotive,0.005213,,0.056984,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=58,840 USD m",2022
CAN,electronics,0.005148,,0.021660,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=25,564 USD m",2022
CAN,aerospace,0.004879,,0.022827,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=35,844 USD m",2022
CAN,shipping,0.025473,,0.037769,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=103,310 USD m",2022
CAN,energy,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CAN,consumer_goods,0.175464,,0.310193,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 11 OECD ISIC sectors; gross_output=767,253 USD m",2022
CAN,banking,0.071953,,0.031083,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=267,822 USD m",2022
CAN,insurance,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CAN,capital_markets,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CAN,oil,0.049789,,0.136544,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=202,875 USD m",2022
CAN,gas,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CAN,utilities,0.025756,,0.009283,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=71,669 USD m",2022
CAN,aviation,0.001710,,0.006197,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=11,271 USD m",2022
CAN,ports,0.010725,,0.011547,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=48,340 USD m",2022
CAN,telecommunications,0.051177,,0.039684,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=183,599 USD m",2022
CAN,agriculture,0.017035,,0.035902,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=95,275 USD m",2022
CAN,tourism,0.015463,,0.014032,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=75,112 USD m",2022
CAN,government,0.125366,,0.032130,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=408,423 USD m",2022
CHE,semiconductors,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CHE,automotive,0.000757,,0.002375,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=1,971 USD m",2022
CHE,electronics,0.045589,,0.084471,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=100,781 USD m",2022
CHE,aerospace,0.001838,,0.008465,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=5,531 USD m",2022
CHE,shipping,0.021899,,0.048467,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=87,314 USD m",2022
CHE,energy,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CHE,consumer_goods,0.287315,,0.462539,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 11 OECD ISIC sectors; gross_output=607,802 USD m",2022
CHE,banking,0.096017,,0.090448,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=124,367 USD m",2022
CHE,insurance,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CHE,capital_markets,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CHE,oil,0.000196,,0.000363,5,DATA_PRESENT,OECD_ICIO,Aggregated from 2 OECD ISIC sectors; gross_output=426 USD m,2022
CHE,gas,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CHE,utilities,0.017004,,0.020860,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=95,017 USD m",2022
CHE,aviation,0.003480,,0.012367,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=20,665 USD m",2022
CHE,ports,0.008296,,0.016624,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=29,547 USD m",2022
CHE,telecommunications,0.045749,,0.057957,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=79,941 USD m",2022
CHE,agriculture,0.006490,,0.003262,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=13,723 USD m",2022
CHE,tourism,0.015730,,0.012935,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=26,742 USD m",2022
CHE,government,0.085511,,0.013346,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=102,599 USD m",2022
CHL,semiconductors,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CHL,automotive,0.000000,,0.000000,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=0 USD m,2022
CHL,electronics,0.021415,,0.013613,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=13,415 USD m",2022
CHL,aerospace,0.001310,,0.002223,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=944 USD m,2022
CHL,shipping,0.024541,,0.037341,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=21,168 USD m",2022
CHL,energy,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CHL,consumer_goods,0.186494,,0.334866,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 11 OECD ISIC sectors; gross_output=138,501 USD m",2022
CHL,banking,0.036557,,0.011870,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=23,877 USD m",2022
CHL,insurance,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CHL,capital_markets,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CHL,oil,0.007450,,0.037492,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=8,272 USD m",2022
CHL,gas,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CHL,utilities,0.025728,,0.025432,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=17,473 USD m",2022
CHL,aviation,0.003462,,0.022078,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=5,029 USD m",2022
CHL,ports,0.022735,,0.010603,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=8,894 USD m",2022
CHL,telecommunications,0.028975,,0.011616,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=16,068 USD m",2022
CHL,agriculture,0.035844,,0.059762,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=25,604 USD m",2022
CHL,tourism,0.018894,,0.007910,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=11,845 USD m",2022
CHL,government,0.102857,,0.007960,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=35,242 USD m",2022
CHN,semiconductors,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CHN,automotive,0.015979,,0.032300,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=1,216,322 USD m",2022
CHN,electronics,0.036568,,0.245696,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=3,337,908 USD m",2022
CHN,aerospace,0.002505,,0.009311,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=210,647 USD m",2022
CHN,shipping,0.035587,,0.021794,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=1,364,277 USD m",2022
CHN,energy,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
CHN,consumer_goods,0.274554,,0.368464,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 11 OECD ISIC sectors; gross_output=13,888,322 USD m",2022
CHN,banking,0.064399,,0.004785,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=1,596,187 USD m",2022
