source,target,edge_type,industry,dependency_weight,flow_value_usd,substitution_difficulty,rerouting_capability,resilience_coefficient,recovery_delay_weeks,evidence_source
JPN:semiconductors,MYS:semiconductors,trade,semiconductors,0.0868,3034138020.44,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MYS&p=all&px=HS&cc=8541&y=2019;https://comtrade.
JPN:automotive,MEX:automotive,trade,automotive,0.0864,3379324026.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MEX&p=all&px=HS&cc=8703&y=2019;https://comtrade.
KOR:electronics,CHN:electronics,trade,electronics,0.0856,6334315131.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=CHN&p=all&px=HS&cc=8471&y=2019;https://comtrade.
THA:electronics,MEX:electronics,trade,electronics,0.0854,2270298988.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MEX&p=all&px=HS&cc=8471&y=2019;https://comtrade.
KOR:automotive,USA:automotive,trade,automotive,0.084,20924395634.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=USA&p=all&px=HS&cc=8703&y=2019;https://comtrade.
SGP:electronics,MYS:electronics,trade,electronics,0.0839,571278229.79,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MYS&p=all&px=HS&cc=8471&y=2019;https://comtrade.
FRA:automotive,DEU:automotive,trade,automotive,0.0831,10000392065.76,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=DEU&p=all&px=HS&cc=8703&y=2019;https://comtrade.
USA:semiconductors,KOR:semiconductors,trade,semiconductors,0.0827,3364509432.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=KOR&p=all&px=HS&cc=8541&y=2019;https://comtrade.
MYS:semiconductors,TWN:semiconductors,trade,semiconductors,0.0822,4614210939.25,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=TWN&p=all&px=HS&cc=8541&y=2019;https://comtrade.
DEU:automotive,MEX:automotive,trade,automotive,0.082,3207937945.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MEX&p=all&px=HS&cc=8703&y=2019;https://comtrade.
GBR:automotive,CHN:automotive,trade,automotive,0.0816,3839039045.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=CHN&p=all&px=HS&cc=8703&y=2019
THA:automotive,IND:automotive,trade,automotive,0.0807,343382568.47,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=IND&p=all&px=HS&cc=8704&y=2019;https://comtrade.
DEU:automotive,THA:automotive,trade,automotive,0.0804,685171233.84,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=THA&p=all&px=HS&cc=8703&y=2019;https://comtrade.
USA:automotive,JPN:automotive,trade,automotive,0.0802,1660791937.71,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8703&y=2019;https://comtrade.
VNM:electronics,TWN:electronics,trade,electronics,0.0794,453581256.69,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=TWN&p=all&px=HS&cc=8517&y=2019
THA:electronics,MYS:electronics,trade,electronics,0.0771,556640893.9,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MYS&p=all&px=HS&cc=8471&y=2019;https://comtrade.
USA:automotive,THA:automotive,trade,automotive,0.0764,651460560.48,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=THA&p=all&px=HS&cc=8703&y=2019;https://comtrade.
PHL:electronics,MEX:electronics,trade,electronics,0.076,769796742.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MEX&p=all&px=HS&cc=8471&y=2019
KOR:automotive,JPN:automotive,trade,automotive,0.0754,613373503.81,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8708&y=2019
MYS:electronics,THA:electronics,trade,electronics,0.0736,873553202.73,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=THA&p=all&px=HS&cc=8471&y=2019;https://comtrade.
USA:semiconductors,TWN:semiconductors,trade,semiconductors,0.0731,4101259522.78,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=TWN&p=all&px=HS&cc=8541&y=2019;https://comtrade.
GBR:automotive,KOR:automotive,trade,automotive,0.072,799944221.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=KOR&p=all&px=HS&cc=8703&y=2019
THA:electronics,TWN:electronics,trade,electronics,0.0715,251412575.65,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=TWN&p=all&px=HS&cc=8471&y=2019
KOR:electronics,MEX:electronics,trade,electronics,0.0713,722859392.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MEX&p=all&px=HS&cc=8471&y=2019
KOR:semiconductors,USA:semiconductors,trade,semiconductors,0.0701,3110426767.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=USA&p=all&px=HS&cc=8541&y=2019;https://comtrade.
KOR:automotive,CHN:automotive,trade,automotive,0.0678,1710795017.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=CHN&p=all&px=HS&cc=8708&y=2019
SGP:semiconductors,NLD:semiconductors,trade,semiconductors,0.0675,903680612.52,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=NLD&p=all&px=HS&cc=8542&y=2019
MEX:automotive,KOR:automotive,trade,automotive,0.0664,256926181.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=KOR&p=all&px=HS&cc=8708&y=2019
VNM:electronics,MYS:electronics,trade,electronics,0.066,476558906.17,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MYS&p=all&px=HS&cc=8471&y=2019;https://comtrade.
USA:electronics,KOR:electronics,trade,electronics,0.0659,549471037.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=KOR&p=all&px=HS&cc=8471&y=2019;https://comtrade.
KOR:semiconductors,DEU:semiconductors,trade,semiconductors,0.0649,1545259711.14,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=DEU&p=all&px=HS&cc=8541&y=2019;https://comtrade.
USA:automotive,IND:automotive,trade,automotive,0.0645,288807436.13,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=IND&p=all&px=HS&cc=8703&y=2019;https://comtrade.
JPN:electronics,TWN:electronics,trade,electronics,0.064,38708337.48,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=TWN&p=all&px=HS&cc=8528&y=2019
ITA:automotive,JPN:automotive,trade,automotive,0.0636,771619642.68,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8703&y=2019
JPN:semiconductors,CHN:semiconductors,trade,semiconductors,0.0631,20984654141.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=CHN&p=all&px=HS&cc=8541&y=2019;https://comtrade.
PHL:electronics,CHN:electronics,trade,electronics,0.0628,1967251667.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=CHN&p=all&px=HS&cc=8471&y=2019;https://comtrade.
SGP:semiconductors,TWN:semiconductors,trade,semiconductors,0.0624,3353156946.74,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=TWN&p=all&px=HS&cc=8542&y=2019
MEX:automotive,DEU:automotive,trade,automotive,0.0622,4510180759.51,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=DEU&p=all&px=HS&cc=8703&y=2019
SGP:electronics,KOR:electronics,trade,electronics,0.0621,416222060.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=KOR&p=all&px=HS&cc=8471&y=2019
POL:automotive,DEU:automotive,trade,automotive,0.0614,7392755144.36,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=DEU&p=all&px=HS&cc=8703&y=2019;https://comtrade.
VNM:electronics,JPN:electronics,trade,electronics,0.0612,1484729186.11,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8517&y=2019
ZAF:automotive,DEU:automotive,trade,automotive,0.0608,4867662238.7,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=DEU&p=all&px=HS&cc=8703&y=2019;https://comtrade.
KOR:semiconductors,JPN:semiconductors,trade,semiconductors,0.0603,1415482755.3,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8541&y=2019;https://comtrade.
MYS:electronics,CHN:electronics,trade,electronics,0.0598,1871857007.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=CHN&p=all&px=HS&cc=8471&y=2019;https://comtrade.
JPN:electronics,DEU:electronics,trade,electronics,0.0583,348407336.62,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=DEU&p=all&px=HS&cc=8528&y=2019
CHN:semiconductors,USA:semiconductors,trade,semiconductors,0.0573,2542962571.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=USA&p=all&px=HS&cc=8541&y=2019;https://comtrade.
MYS:semiconductors,JPN:semiconductors,trade,semiconductors,0.0555,1303272072.18,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8541&y=2019;https://comtrade.
VNM:electronics,MEX:electronics,trade,electronics,0.0555,757079632.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MEX&p=all&px=HS&cc=8517&y=2019
GBR:automotive,USA:automotive,trade,automotive,0.0551,9899719708.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=USA&p=all&px=HS&cc=8703&y=2019
JPN:semiconductors,DEU:semiconductors,trade,semiconductors,0.0551,1310344543.62,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=DEU&p=all&px=HS&cc=8541&y=2019;https://comtrade.
JPN:semiconductors,NLD:semiconductors,trade,semiconductors,0.0543,149548009.69,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=NLD&p=all&px=HS&cc=8541&y=2019
BRA:automotive,MEX:automotive,trade,automotive,0.0543,648625606.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MEX&p=all&px=HS&cc=8703&y=2019;https://comtrade.
THA:electronics,JPN:electronics,trade,electronics,0.0541,2455170934.33,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8471&y=2019;https://comtrade.
THA:automotive,MEX:automotive,trade,automotive,0.0535,639584741.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MEX&p=all&px=HS&cc=8703&y=2019;https://comtrade.
GBR:automotive,THA:automotive,trade,automotive,0.0532,83140180.04,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=THA&p=all&px=HS&cc=8703&y=2019
SGP:electronics,VNM:electronics,trade,electronics,0.0523,106482386.67,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=VNM&p=all&px=HS&cc=8471&y=2019
ITA:automotive,DEU:automotive,trade,automotive,0.0513,6179742527.31,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=DEU&p=all&px=HS&cc=8703&y=2019;https://comtrade.
KOR:semiconductors,MYS:semiconductors,trade,semiconductors,0.0504,1762416587.82,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MYS&p=all&px=HS&cc=8541&y=2019;https://comtrade.
ARG:automotive,MEX:automotive,trade,automotive,0.0495,103414896.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MEX&p=all&px=HS&cc=8704&y=2019
ESP:automotive,IND:automotive,trade,automotive,0.0481,10660829.96,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=IND&p=all&px=HS&cc=8703&y=2019
JPN:semiconductors,USA:semiconductors,trade,semiconductors,0.048,2132175931.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=USA&p=all&px=HS&cc=8541&y=2019;https://comtrade.
KOR:automotive,MEX:automotive,trade,automotive,0.048,1777472409.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MEX&p=all&px=HS&cc=8703&y=2019;https://comtrade.
USA:electronics,MYS:electronics,trade,electronics,0.0463,314990626.84,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MYS&p=all&px=HS&cc=8471&y=2019;https://comtrade.
MYS:electronics,MEX:electronics,trade,electronics,0.0456,1082919712.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MEX&p=all&px=HS&cc=8471&y=2019;https://comtrade.
USA:electronics,CHN:electronics,trade,electronics,0.0452,35501035.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=CHN&p=all&px=HS&cc=8528&y=2019
THA:electronics,VNM:electronics,trade,electronics,0.0445,90533443.43,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=VNM&p=all&px=HS&cc=8471&y=2019
MYS:semiconductors,KOR:semiconductors,trade,semiconductors,0.0441,1796858829.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=KOR&p=all&px=HS&cc=8541&y=2019;https://comtrade.
USA:semiconductors,CHN:semiconductors,trade,semiconductors,0.0435,14451819583.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=CHN&p=all&px=HS&cc=8541&y=2019;https://comtrade.
SGP:semiconductors,KOR:semiconductors,trade,semiconductors,0.0429,1533056843.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=KOR&p=all&px=HS&cc=8542&y=2019
CAN:automotive,MEX:automotive,trade,automotive,0.0418,1547870866.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MEX&p=all&px=HS&cc=8703&y=2019;https://comtrade.
KOR:electronics,USA:electronics,trade,electronics,0.0416,4234487188.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=USA&p=all&px=HS&cc=8517&y=2019
USA:electronics,IND:electronics,trade,electronics,0.0416,844447400.15,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=IND&p=all&px=HS&cc=8471&y=2019;https://comtrade.
FRA:automotive,KOR:automotive,trade,automotive,0.0413,173913298.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=KOR&p=all&px=HS&cc=8704&y=2019;https://comtrade.
THA:electronics,IND:electronics,trade,electronics,0.0409,359166043.6,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=IND&p=all&px=HS&cc=8471&y=2019;https://comtrade.
MEX:automotive,CHN:automotive,trade,automotive,0.0407,1027895429.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=CHN&p=all&px=HS&cc=8708&y=2019
GBR:automotive,DEU:automotive,trade,automotive,0.0398,4488306571.82,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=DEU&p=all&px=HS&cc=8703&y=2019;https://comtrade.
SGP:electronics,TWN:electronics,trade,electronics,0.0397,139729715.8,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=TWN&p=all&px=HS&cc=8471&y=2019
THA:automotive,THA:automotive,trade,automotive,0.0397,72063796.73,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=THA&p=all&px=HS&cc=8703&y=2019;https://comtrade.
KOR:electronics,JPN:electronics,trade,electronics,0.0386,146623142.62,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8528&y=2019
USA:electronics,JPN:electronics,trade,electronics,0.0384,1740865404.09,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8471&y=2019;https://comtrade.
ZAF:automotive,JPN:automotive,trade,automotive,0.0378,458250255.07,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8703&y=2019
NLD:semiconductors,DEU:semiconductors,trade,semiconductors,0.0378,898978689.02,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=DEU&p=all&px=HS&cc=8541&y=2019;https://comtrade.
CHN:automotive,DEU:automotive,trade,automotive,0.0374,1504736990.56,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=DEU&p=all&px=HS&cc=8708&y=2019
JPN:electronics,CHN:electronics,trade,electronics,0.0349,1514928861.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=CHN&p=all&px=HS&cc=8517&y=2019;https://comtrade.
SGP:electronics,JPN:electronics,trade,electronics,0.0348,601530981.25,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8471&y=2019
DEU:semiconductors,TWN:semiconductors,trade,semiconductors,0.0346,82361844.5,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=TWN&p=all&px=HS&cc=8541&y=2019
ZAF:automotive,MEX:automotive,trade,automotive,0.0342,71394702.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MEX&p=all&px=HS&cc=8704&y=2019
THA:electronics,USA:electronics,trade,electronics,0.0339,7352028570.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=USA&p=all&px=HS&cc=8471&y=2019;https://comtrade.
MEX:electronics,CHN:electronics,trade,electronics,0.0333,26211749.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=CHN&p=all&px=HS&cc=8528&y=2019
JPN:automotive,DEU:automotive,trade,automotive,0.0333,3756099524.1,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=DEU&p=all&px=HS&cc=8703&y=2019;https://comtrade.
MEX:automotive,JPN:automotive,trade,automotive,0.0327,661989423.62,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8703&y=2019;https://comtrade.
SGP:semiconductors,JPN:semiconductors,trade,semiconductors,0.0322,596529700.29,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8542&y=2019
JPN:electronics,VNM:electronics,trade,electronics,0.0318,37347742.42,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=VNM&p=all&px=HS&cc=8528&y=2019
IND:automotive,THA:automotive,trade,automotive,0.0313,218133219.34,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=THA&p=all&px=HS&cc=8704&y=2019;https://comtrade.
DEU:semiconductors,MYS:semiconductors,trade,semiconductors,0.0308,1076466685.54,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=MYS&p=all&px=HS&cc=8541&y=2019;https://comtrade.
MYS:electronics,JPN:electronics,trade,electronics,0.0301,843942350.16,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8517&y=2019;https://comtrade.
USA:electronics,DEU:electronics,trade,electronics,0.0297,1589641738.24,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=DEU&p=all&px=HS&cc=8471&y=2019;https://comtrade.
FRA:automotive,JPN:automotive,trade,automotive,0.0295,358185930.54,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8703&y=2019
JPN:electronics,THA:electronics,trade,electronics,0.0294,230311142.74,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=THA&p=all&px=HS&cc=8517&y=2019;https://comtrade.
PHL:electronics,JPN:electronics,trade,electronics,0.0289,109835378.79,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=JPN&p=all&px=HS&cc=8528&y=2019
THA:electronics,KOR:electronics,trade,electronics,0.0289,193714079.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=KOR&p=all&px=HS&cc=8471&y=2019
USA:electronics,TWN:electronics,trade,electronics,0.0276,255012939.06,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=TWN&p=all&px=HS&cc=8471&y=2019;https://comtrade.
MYS:electronics,USA:electronics,trade,electronics,0.0272,2775970639.0,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=USA&p=all&px=HS&cc=8517&y=2019
USA:electronics,VNM:electronics,trade,electronics,0.0265,53827700.8,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=VNM&p=all&px=HS&cc=8471&y=2019
MYS:electronics,IND:electronics,trade,electronics,0.0265,232817056.04,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=IND&p=all&px=HS&cc=8471&y=2019;https://comtrade.
PHL:electronics,TWN:electronics,trade,electronics,0.0262,92219012.43,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=TWN&p=all&px=HS&cc=8471&y=2019
USA:semiconductors,NLD:semiconductors,trade,semiconductors,0.026,347786753.51,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=NLD&p=all&px=HS&cc=8542&y=2019
THA:electronics,DEU:electronics,trade,electronics,0.0257,629516373.5,0.6,0.3,0.2,8.0,comtrade_edges.csv: https://comtrade.un.org/data/?r=DEU&p=all&px=HS&cc=8471&y=2019
