country_iso3,sector,value_added_share,employment_share,confidence,presence_status,evidence_source,note,year_used
SVN,capital_markets,0.002535,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVN,oil,0.004018,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVN,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
SVN,utilities,0.038817,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVN,aviation,0.001046,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVN,ports,0.020880,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVN,telecommunications,0.047752,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVN,agriculture,0.024163,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVN,tourism,0.022481,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVN,government,0.115398,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
SWE,automotive,0.016406,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,electronics,0.029044,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,aerospace,0.005798,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,shipping,0.025742,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
SWE,consumer_goods,0.218687,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,banking,0.032705,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,insurance,0.010743,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,capital_markets,0.002535,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,oil,0.007709,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
SWE,utilities,0.030807,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,aviation,0.002382,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,ports,0.026301,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,telecommunications,0.056293,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,agriculture,0.013785,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,tourism,0.017456,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SWE,government,0.105815,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
TUR,automotive,0.007506,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,electronics,0.008234,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,aerospace,0.001807,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,shipping,0.108371,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
TUR,consumer_goods,0.291396,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,banking,0.031344,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,insurance,0.001714,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,capital_markets,0.001026,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,oil,0.019914,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
TUR,utilities,0.025587,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,aviation,0.004640,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,ports,0.021219,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,telecommunications,0.021218,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,agriculture,0.080135,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,tourism,0.028867,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TUR,government,0.089419,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
TWN,automotive,0.008460,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,electronics,0.158903,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,aerospace,0.005734,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,shipping,0.014378,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
TWN,consumer_goods,0.294730,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,banking,0.043619,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,insurance,0.017535,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,capital_markets,0.006668,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,oil,0.009830,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
TWN,utilities,0.022027,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,aviation,0.004076,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,ports,0.008661,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,telecommunications,0.032535,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,agriculture,0.018702,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,tourism,0.025214,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
TWN,government,0.113819,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
USA,automotive,0.008084,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,electronics,0.018544,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,aerospace,0.007248,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,shipping,0.014885,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
USA,consumer_goods,0.200463,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,banking,0.028130,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,insurance,0.028285,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,capital_markets,0.014076,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,oil,0.035965,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
USA,utilities,0.018666,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,aviation,0.004845,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,ports,0.006113,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,telecommunications,0.065227,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,agriculture,0.012417,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,tourism,0.028129,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
USA,government,0.142228,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
