country_iso3,sector,gdp_share_oecd,trade_share_oecd,value_added_share_wiod,employment_share,confidence,presence_status,evidence_source,conflict_note,note,year_oecd,year_wiod
BEL,telecommunications,0.043263,0.046132,0.047284,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=53,477 USD m | WIOD: Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BEL,tourism,0.017393,0.008893,0.018864,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=24,069 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BEL,utilities,0.027531,0.013703,0.026465,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=42,008 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BGD,aerospace,0.001242,0.003406,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=1,412 USD m",2022,
BGD,agriculture,0.121603,0.065027,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=89,359 USD m",2022,
BGD,automotive,0.000193,0.000309,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=237 USD m,2022,
BGD,aviation,0.006898,0.024878,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=10,464 USD m",2022,
BGD,banking,0.038740,0.009620,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=23,079 USD m",2022,
BGD,capital_markets,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
BGD,consumer_goods,0.318694,0.649200,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 11 OECD ISIC sectors; gross_output=261,817 USD m",2022,
BGD,electronics,0.004059,0.005592,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=3,966 USD m",2022,
BGD,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
BGD,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
BGD,government,0.064654,0.004302,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=32,772 USD m",2022,
BGD,insurance,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
BGD,oil,0.011274,0.002732,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=6,739 USD m",2022,
BGD,ports,0.009727,0.008066,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=7,274 USD m",2022,
BGD,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
BGD,shipping,0.037976,0.044242,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=30,685 USD m",2022,
BGD,telecommunications,0.035258,0.020492,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=24,189 USD m",2022,
BGD,tourism,0.025072,0.008357,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=18,163 USD m",2022,
BGD,utilities,0.034695,0.008040,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=28,602 USD m",2022,
BGR,aerospace,0.000720,0.007272,0.001644,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0007 (2022) vs WIOD value_added_share=0.0016 (2014), relative diff=56.20%. Vintages differ.","CONFLICT: OECD gdp_share=0.0007 (2022) vs WIOD value_added_share=0.0016 (2014), relative diff=56.20%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=980 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BGR,agriculture,0.041773,0.063072,0.052649,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=8,378 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BGR,automotive,0.005542,0.025391,0.005006,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=2,327 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BGR,aviation,0.001410,0.006669,0.002822,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0014 (2022) vs WIOD value_added_share=0.0028 (2014), relative diff=50.04%. Vintages differ.","CONFLICT: OECD gdp_share=0.0014 (2022) vs WIOD value_added_share=0.0028 (2014), relative diff=50.04%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=617 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BGR,banking,0.065544,0.015913,0.057924,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=7,237 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BGR,capital_markets,,,0.003684,,4,DATA_PRESENT,WIOD_2014,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
BGR,consumer_goods,0.239647,0.404568,0.266142,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 11 OECD ISIC sectors; gross_output=52,382 USD m | WIOD: Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BGR,electronics,0.012198,0.054325,0.011049,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=3,947 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BGR,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Country in WIOD but no VA for this GEDS sector,2022,2014
BGR,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: C26 bundles semis; B+D35 bundles gas with oil/utilities,2022,2014
BGR,government,0.102530,0.005465,0.112696,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=10,769 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BGR,insurance,,,0.010572,,4,DATA_PRESENT,WIOD_2014,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
BGR,oil,0.007908,0.029520,0.022082,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0079 (2022) vs WIOD value_added_share=0.0221 (2014), relative diff=64.19%. Vintages differ.","CONFLICT: OECD gdp_share=0.0079 (2022) vs WIOD value_added_share=0.0221 (2014), relative diff=64.19%. Vintages differ. | OECD: Aggregated from 2 OECD ISIC sectors; gross_output=2,165 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BGR,ports,0.012316,0.017229,0.016276,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=3,907 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BGR,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: C26 bundles semis; B+D35 bundles gas with oil/utilities,2022,2014
BGR,shipping,0.030780,0.042023,0.039741,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=7,994 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BGR,telecommunications,0.074974,0.033245,0.058979,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=10,910 USD m | WIOD: Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BGR,tourism,0.025555,0.018765,0.023465,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=3,899 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BGR,utilities,0.089358,0.050906,0.048951,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0894 (2022) vs WIOD value_added_share=0.0490 (2014), relative diff=45.22%. Vintages differ.","CONFLICT: OECD gdp_share=0.0894 (2022) vs WIOD value_added_share=0.0490 (2014), relative diff=45.22%. Vintages differ. | OECD: Aggregated from 2 OECD ISIC sectors; gross_output=12,752 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BLR,aerospace,0.001954,0.005381,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=316 USD m,2022,
BLR,agriculture,0.096674,0.032988,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=12,697 USD m",2022,
BLR,automotive,0.018131,0.021352,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=3,009 USD m",2022,
BLR,aviation,0.006921,0.039122,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=2,159 USD m",2022,
BLR,banking,0.038789,0.010222,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=4,076 USD m",2022,
BLR,capital_markets,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
BLR,consumer_goods,0.311883,0.456140,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 11 OECD ISIC sectors; gross_output=50,591 USD m",2022,
BLR,electronics,0.014373,0.043269,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=2,890 USD m",2022,
BLR,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
BLR,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
BLR,government,0.085997,0.005726,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=7,127 USD m",2022,
BLR,insurance,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
BLR,oil,0.032735,0.138381,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=8,866 USD m",2022,
BLR,ports,0.009095,0.007916,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=946 USD m,2022,
BLR,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
BLR,shipping,0.038303,0.040103,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=5,152 USD m",2022,
BLR,telecommunications,0.032934,0.033452,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=3,755 USD m",2022,
BLR,tourism,0.025013,0.005352,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=2,960 USD m",2022,
BLR,utilities,0.035608,0.021882,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=6,157 USD m",2022,
BRA,aerospace,0.001187,0.010967,0.002474,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0012 (2022) vs WIOD value_added_share=0.0025 (2014), relative diff=52.02%. Vintages differ.","CONFLICT: OECD gdp_share=0.0012 (2022) vs WIOD value_added_share=0.0025 (2014), relative diff=52.02%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=8,958 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BRA,agriculture,0.073150,0.122992,0.052244,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=231,266 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BRA,automotive,0.006993,0.036365,0.012769,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0070 (2022) vs WIOD value_added_share=0.0128 (2014), relative diff=45.23%. Vintages differ.","CONFLICT: OECD gdp_share=0.0070 (2022) vs WIOD value_added_share=0.0128 (2014), relative diff=45.23%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=80,447 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BRA,aviation,0.000370,0.005919,0.001828,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0004 (2022) vs WIOD value_added_share=0.0018 (2014), relative diff=79.76%. Vintages differ.","CONFLICT: OECD gdp_share=0.0004 (2022) vs WIOD value_added_share=0.0018 (2014), relative diff=79.76%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=7,440 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BRA,banking,0.060127,0.013345,0.065402,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=168,375 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BRA,capital_markets,,,0.000000,,4,DATA_PRESENT,WIOD_2014,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
BRA,consumer_goods,0.241432,0.363112,0.229512,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 11 OECD ISIC sectors; gross_output=1,122,107 USD m | WIOD: Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BRA,electronics,0.005963,0.024125,0.007568,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=58,976 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BRA,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Country in WIOD but no VA for this GEDS sector,2022,2014
BRA,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: C26 bundles semis; B+D35 bundles gas with oil/utilities,2022,2014
BRA,government,0.139974,0.019169,0.160450,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=316,633 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BRA,insurance,,,0.000000,,4,DATA_PRESENT,WIOD_2014,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
BRA,oil,0.040739,0.121812,0.031800,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=243,421 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BRA,ports,0.012385,0.012969,0.012749,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=38,662 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BRA,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: C26 bundles semis; B+D35 bundles gas with oil/utilities,2022,2014
BRA,shipping,0.023890,0.023416,0.029622,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=111,786 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BRA,telecommunications,0.031893,0.020197,0.034317,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=105,810 USD m | WIOD: Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BRA,tourism,0.016533,0.005167,0.023480,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=65,811 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BRA,utilities,0.026105,0.011999,0.018899,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=115,494 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
BRN,aerospace,0.000492,0.000621,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=25 USD m,2022,
BRN,agriculture,0.008584,0.002344,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 3 OECD ISIC sectors; gross_output=282 USD m,2022,
BRN,automotive,0.000000,0.000000,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=0 USD m,2022,
BRN,aviation,0.001447,0.002460,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=93 USD m,2022,
BRN,banking,0.051041,0.005646,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=1,436 USD m",2022,
BRN,capital_markets,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
BRN,consumer_goods,0.050859,0.028828,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 11 OECD ISIC sectors; gross_output=1,573 USD m",2022,
BRN,electronics,0.000706,0.000834,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=37 USD m,2022,
BRN,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
BRN,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
BRN,government,0.107735,0.011406,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=3,075 USD m",2022,
BRN,insurance,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
BRN,oil,0.455050,0.899471,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=20,814 USD m",2022,
BRN,ports,0.004956,0.003196,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=132 USD m,2022,
BRN,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
BRN,shipping,0.015145,0.003086,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=420 USD m,2022,
BRN,telecommunications,0.016644,0.005103,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 3 OECD ISIC sectors; gross_output=600 USD m,2022,
BRN,tourism,0.009118,0.003155,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=284 USD m,2022,
BRN,utilities,0.009368,0.001252,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=298 USD m,2022,
CAN,aerospace,0.004879,0.022827,0.005386,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=35,844 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
CAN,agriculture,0.017035,0.035902,0.018096,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=95,275 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
